date,spy,qqq,dbc,agg,gld,cash
2012-06-08,0.09094799,0.09094799,0.09094799,0.09098831,0.5452059,0.09096173
2012-06-11,0.16666293,0.16666293,0.16666293,0.1666796,0.16666293,0.16666862
2012-06-12,0.1666651,0.1666651,0.1666651,0.16667202,0.1666651,0.16666746
2012-06-13,0.09091399,0.09091399,0.09091399,0.09091906,0.5454232,0.09091572
2012-06-14,0.16666618,0.16666618,0.16666618,0.16666836,0.16666618,0.16666692
2012-06-15,0.1666663,0.1666663,0.1666663,0.16666795,0.1666663,0.16666687
2012-06-18,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-06-19,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-06-20,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-06-21,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
