,daily_return,total assets
595,1.336491768423717,3.0961708074701685e+188
596,3.272168741366463,1.3227364141605415e+189
597,0.837497801681968,2.430525253224684e+189
598,3.383945363925427,1.0655289915778027e+190
599,1.163935646232348,2.3057361669692147e+190
600,1.7803970856406046,6.410862118897343e+190
601,3.9655980592223226,3.1833764495538553e+191
602,1.0086866181802634,6.394405674849027e+191
603,2.6741504902478845,2.349400874509041e+192
604,1.1123037949379835,4.962648383056065e+192
605,0.35677816310209515,6.73321295728439e+192
606,1.1668490453260536,1.4589856068468694e+193
607,1.846258890352405,4.152650754384101e+193
608,0.9138594536341098,7.94758990391883e+193
609,1.513797818051867,1.99786341592422e+194
610,0.9521712209908918,3.9001714640378185e+194
611,0.9433608020626248,7.579440344534297e+194
612,2.9712718157988167,3.0100017819777526e+195
613,0.2970555894410634,3.904139635541805e+195
614,0.2872501190157824,5.025604210505422e+195
615,1.1384589835231174,1.0747048471586923e+196
616,1.8298793573316823,3.041285062198684e+196
617,1.539808399011682,7.724281344760983e+196
618,1.0166528504198928,1.557719399135744e+197
619,0.3806890156817079,2.1507260639010317e+197
620,0.5224791529406233,3.274435595975364e+197
621,0.9206652134195186,6.28909454277249e+197
622,2.972303539875563,2.498219251486725e+198
623,1.1239523225855679,5.306098581523208e+198
624,0.24756665226346014,6.619711643930803e+198
625,1.7773733074681062,1.838541042298923e+199
626,1.208448549378936,4.060323297838694e+199
627,1.9282072043665972,1.1889467932788803e+200
628,1.340227157860103,2.7824055748819175e+200
629,3.0866565750666073,1.1370736037093171e+201
630,3.580898942928541,5.208819269263957e+201
631,3.557819997858691,2.374086063068296e+202
